date,city,temperature,rainfall
2017-08-12,Pune,29.010911247940008,38.516789049899955
2017-08-13,Pune,33.73545065428261,25.77875189213068
2017-08-14,Pune,33.83050957371643,74.9627860054568
2017-08-15,Pune,30.70808936515804,91.1159182679202
2017-08-16,Pune,29.03357008027476,7.903135974721964
2017-08-17,Pune,29.49971215093841,23.4476968725553
2017-08-18,Pune,33.232806926510975,13.312273152296916
2017-08-19,Pune,30.203204413309614,62.89427709780938
2017-08-20,Pune,28.03184152133172,0.5582103191361432
2017-08-21,Pune,30.525809238287195,9.24066586575364
2017-08-22,Pune,29.399894782094755,83.1875068423758
2017-08-23,Pune,30.25980548759094,97.99866046288616
2017-08-24,Pune,28.581686081609202,4.48666433980166
2017-08-25,Pune,28.3922611532344,89.06464820527792
2017-08-26,Pune,28.538146611278368,39.210917941627685
2017-08-27,Pune,29.438585967639487,17.48786735312091
2017-08-28,Pune,31.019029980720877,46.367873211518784
2017-08-29,Pune,28.547277503338456,48.61089865464325
2017-08-30,Pune,29.556308331237393,42.0318738752128
2017-08-31,Pune,28.000650270170553,17.017356807982452
2017-09-01,Pune,36.24353622049874,34.118600499172345
2017-09-02,Pune,30.285228241688888,70.5728883105349
2017-09-03,Pune,33.83696001777636,72.6658213826413
2017-09-04,Pune,26.038374379549335,76.20744209981416
2017-09-05,Pune,32.02887043230701,74.36953874965778
2017-09-06,Pune,30.51358212519755,27.995786944009325
2017-09-07,Pune,28.54139155424243,80.39491770239343
2017-09-08,Pune,32.73913765424122,83.41456923392933
2017-09-09,Pune,31.4303886476547,55.838315972397304
2017-09-10,Pune,29.476796541394634,80.7158135727003
2017-09-11,Pune,30.940324358558225,15.162070882364153
2017-09-12,Pune,28.746348597355144,19.935635363631597
2017-09-13,Pune,30.69434049164803,92.8300889169747
2017-09-14,Pune,25.857376653645268,32.89166022597074
2017-09-15,Pune,30.520402421252882,52.68942935343437
2017-09-16,Pune,26.172663315214315,31.853064787763508
2017-09-17,Pune,27.007909562888766,54.43881631911409
2017-09-18,Pune,30.596522877636538,61.02245361081994
2017-09-19,Pune,29.470566879651013,99.24133442367747
2017-09-20,Pune,29.941255407243762,75.96619123312223
2017-09-21,Pune,29.82232688463502,57.09761898817165
2017-09-22,Pune,30.07406396914382,73.41547240689206
2017-09-23,Pune,30.004481793651756,29.853885881440334
2017-09-24,Pune,31.32837939413963,28.485200074549223
2017-09-25,Pune,26.922543404310783,35.67601682981725
2017-09-26,Pune,30.040051471695143,98.30604195306185
2017-09-27,Pune,30.183120880201926,51.283197497078426
2017-09-28,Pune,28.425908473759943,6.951303909043549
2017-09-29,Pune,28.404200095329738,45.696364809514954
2017-09-30,Pune,31.241804133562013,71.12950808456957
2017-10-01,Pune,32.079646532881036,11.768381737384626
2017-10-02,Pune,30.92960855107457,69.13941055886966
2017-10-03,Pune,30.232319631281744,16.854172200284946
2017-10-04,Pune,28.414844052343092,89.87551141393952
2017-10-05,Pune,25.54952547715535,84.76884180591792
2017-10-06,Pune,31.426298562123897,18.165278472243962
2017-10-07,Pune,29.65053073328538,93.11111879432423
2017-10-08,Pune,26.381052037906763,36.813941307796746
2017-10-09,Pune,29.980423741580527,83.67588913525093
2017-10-10,Pune,28.27222402224123,42.35665046248553
2017-10-11,Pune,28.84102599486713,79.59298238762163
2017-10-12,Pune,29.906195290787256,6.380871550843525
2017-10-13,Pune,27.32116780359873,46.34730977712034
2017-10-14,Pune,26.47387781022166,57.73279395618914
2017-10-15,Pune,32.559733397362024,67.02599860410731
2017-10-16,Pune,23.294127342576502,32.940574608483
2017-10-17,Pune,26.778748036366334,52.84878030758611
2017-10-18,Pune,31.349121455427916,72.01235145892689
2017-10-19,Pune,29.2982888646441,67.83945005978846
2017-10-20,Pune,31.620399340984253,3.981039229888106
2017-10-21,Pune,27.0633607188734,17.10354311633513
2017-10-22,Pune,27.254122959988177,0.32366125975674676
2017-10-23,Pune,27.66092710288081,12.511439639638455
2017-10-24,Pune,29.632755429656658,99.24280317675938
2017-10-25,Pune,28.181212107065473,74.88834549965354
2017-10-26,Pune,28.777031904304806,55.286137917247245
2017-10-27,Pune,29.47699967082565,64.22942303188374
2017-10-28,Pune,26.682430256842306,40.9672390689844
2017-10-29,Pune,30.05875056549185,44.67985794063054
2017-10-30,Pune,25.878073355767775,29.85155246859873
2017-10-31,Pune,24.842926382588587,50.062958625918306
2017-11-01,Pune,29.876790911124324,75.19217723484635
2017-11-02,Pune,28.937967181630373,25.198102537069854
2017-11-03,Pune,31.309203939982957,70.02465322056987
2017-11-04,Pune,26.246265371078458,77.61911269480878
2017-11-05,Pune,25.456159670066146,62.97622835700907
2017-11-06,Pune,29.677485447326493,99.98862932465917
2017-11-07,Pune,23.561785739257477,24.086013445991096
2017-11-08,Pune,29.603575058727234,52.718172373077635
2017-11-09,Pune,29.10977021537574,78.83850760350187
2017-11-10,Pune,29.74123609033279,0.7340079644655106
2017-11-11,Pune,29.99251770726191,90.38910570470213
2017-11-12,Pune,31.35084266848296,50.26788127780976
2017-11-13,Pune,26.52501899707506,11.181712896768204
2017-11-14,Pune,28.937016440130144,70.7431961557614
2017-11-15,Pune,27.061346269996672,9.827967392910441
2017-11-16,Pune,25.42622202694058,55.26177682652319
2017-11-17,Pune,24.224248219506805,26.335185854089495
2017-11-18,Pune,26.7857220659332,37.46959223432575
2017-11-19,Pune,28.409808436128387,69.57486380323546
2017-11-20,Pune,24.595607849738858,54.27249194414636
2017-11-21,Pune,29.022068875045463,98.15948732726194
2017-11-22,Pune,28.870875323332164,35.674648636291906
2017-11-23,Pune,27.682199154979152,22.709492749692274
2017-11-24,Pune,25.19122241359714,86.69279723544436
2017-11-25,Pune,29.400520259770996,31.267713729996416
2017-11-26,Pune,24.89370638832335,64.69609685210213
2017-11-27,Pune,27.331455279355012,10.582070935482069
2017-11-28,Pune,26.812144221092517,16.444508615420673
2017-11-29,Pune,27.219473009540266,19.326876198020273
2017-11-30,Pune,28.33602978350017,16.872269008038888
2017-12-01,Pune,24.061542379618096,33.48029576321701
2017-12-02,Pune,29.6881812572739,84.53226145900301
2017-12-03,Pune,26.121624812983022,46.67245866383717
2017-12-04,Pune,29.466067032166915,39.371940045492394
2017-12-05,Pune,22.908295300603,95.24707746183203
2017-12-06,Pune,28.94884597953762,7.952049471882261
2017-12-07,Pune,27.64168265219404,15.876015530174104
2017-12-08,Pune,26.08420427896491,17.945607529448747
2017-12-09,Pune,26.96500780323887,37.31427676971727
2017-12-10,Pune,30.696193234734835,29.103486941541647
2017-12-11,Pune,28.28608170319078,80.68107869458576
2017-12-12,Pune,27.782074373454662,78.98543794535519
2017-12-13,Pune,30.50276474370391,38.15056253656031
2017-12-14,Pune,27.2832871579354,48.118863805152515
2017-12-15,Pune,28.924489754345615,84.30546677231908
2017-12-16,Pune,26.666152407422175,97.09194066615248
2017-12-17,Pune,24.387991201602393,9.106371625755072
2017-12-18,Pune,25.843362871206878,49.8295267281281
2017-12-19,Pune,25.076915549254444,48.90110863600688
2017-12-20,Pune,25.50461462749367,55.59400895459502
2017-12-21,Pune,28.511525852551877,72.35090167280846
2017-12-22,Pune,28.49748374513179,80.5457969273938
2017-12-23,Pune,28.567055228283404,33.05477578856125
2017-12-24,Pune,28.699358424524068,65.36993909360767
2017-12-25,Pune,27.207431626764546,65.63216453725408
2017-12-26,Pune,25.742763756208088,57.495588803210005
2017-12-27,Pune,28.943950305136653,88.49284964814875
2017-12-28,Pune,32.06883472483977,14.11475795324918
2017-12-29,Pune,31.048674435375162,35.491416779862725
2017-12-30,Pune,22.629776986686387,24.38259197481959
2017-12-31,Pune,29.97837655241034,41.8423684580275
2018-01-01,Pune,24.601389431073276,31.14893257007002
2018-01-02,Pune,25.94250809080517,88.11991869436706
2018-01-03,Pune,26.385533326113805,88.20224861466185
2018-01-04,Pune,25.915910988687134,2.3201362188185692
2018-01-05,Pune,27.68781924166127,94.6731168922678
2018-01-06,Pune,27.25192526122312,14.376742162536683
2018-01-07,Pune,24.607115716217,35.77822435738983
2018-01-08,Pune,25.213861983843984,39.787365455944965
2018-01-09,Pune,25.17622320433053,28.587872966598262
2018-01-10,Pune,25.116775723983366,21.008186171961228
2018-01-11,Pune,29.93701077118052,23.515334980767243
2018-01-12,Pune,25.640131787367558,59.689879628901934
2018-01-13,Pune,27.682842811259505,10.335332673512887
2018-01-14,Pune,27.08448671227204,76.49553769493194
2018-01-15,Pune,26.80253123390866,91.96103619514679
2018-01-16,Pune,24.679699941491705,28.83082797033827
2018-01-17,Pune,26.144218096065085,63.13392439674795
2018-01-18,Pune,24.766078474916323,78.51382158768678
2018-01-19,Pune,25.140708426070066,93.19312242573623
2018-01-20,Pune,27.565465740322722,95.18357423179857
2018-01-21,Pune,25.137754367746854,10.490226973953376
2018-01-22,Pune,24.707693682184164,24.70312981934
2018-01-23,Pune,27.04335730242688,46.51300428141278
2018-01-24,Pune,23.2601689757548,42.31823928851822
2018-01-25,Pune,25.22802427967799,56.06435960859264
2018-01-26,Pune,27.33751315250128,49.57912064048482
2018-01-27,Pune,26.054509363006506,56.352127472158976
2018-01-28,Pune,27.898086932466487,39.76731503968849
2018-01-29,Pune,24.45990831067033,16.974164015967197
2018-01-30,Pune,29.495131876938775,72.68946129936033
2018-01-31,Pune,24.841437778764863,88.19704232497479
2018-02-01,Pune,24.043345321639517,90.73614367146921
2018-02-02,Pune,26.07497261948371,64.0997064012432
2018-02-03,Pune,24.923811482551752,73.70956582533827
2018-02-04,Pune,26.564909605830717,50.169903676601955
2018-02-05,Pune,22.1472280869375,34.26895622228052
2018-02-06,Pune,23.06626787433791,10.39840297351471
2018-02-07,Pune,23.56150973894225,93.88167840094135
2018-02-08,Pune,29.393005391889048,78.58813416279808
2018-02-09,Pune,22.93956281361809,52.59042581285858
2018-02-10,Pune,27.90989199898845,85.42962623980628
2018-02-11,Pune,23.71594876630198,12.748552544233661
2018-02-12,Pune,24.72208298271279,24.44370369895732
2018-02-13,Pune,24.684734224888956,34.72407775422375
2018-02-14,Pune,22.50501751135642,69.27355448213865
2018-02-15,Pune,23.94058504653598,42.63946144075137
2018-02-16,Pune,24.227383592711238,17.362464699775394
2018-02-17,Pune,27.56165711446033,56.941548672368135
2018-02-18,Pune,25.666137052469256,97.76358873385978
2018-02-19,Pune,23.897775071675145,24.3025482595526
2018-02-20,Pune,24.962968094323184,79.92892379472669
2018-02-21,Pune,24.72512222992382,60.7249253560013
2018-02-22,Pune,23.392727015665887,85.10560964791213
2018-02-23,Pune,25.109974727039155,98.97388759780281
2018-02-24,Pune,22.776897769409693,40.97932321746527
2018-02-25,Pune,24.415292378392067,84.5636048974995
2018-02-26,Pune,31.779053535074635,92.02635768399976
2018-02-27,Pune,23.799763117598317,14.733756722515956
2018-02-28,Pune,26.29693750122433,18.885735501697233
2018-03-01,Pune,25.34820609028163,96.87663181429068
2018-03-02,Pune,25.251978492607027,31.928519302190296
2018-03-03,Pune,24.132724899964366,99.71856856570331
2018-03-04,Pune,26.20049224083744,48.55468423319541
2018-03-05,Pune,23.52775762792406,9.258734423119696
2018-03-06,Pune,25.981764710506262,7.832704864190454
2018-03-07,Pune,22.231209590344854,38.703090050996515
2018-03-08,Pune,25.37270156309135,4.49227711456982
2018-03-09,Pune,24.123835462089247,47.32329576152012
2018-03-10,Pune,25.346079570354245,66.78587419043566
2018-03-11,Pune,25.800177463029588,34.283767867616454
2018-03-12,Pune,28.135638923052362,40.54961229567229
2018-03-13,Pune,24.149496670450976,99.97707325363763
2018-03-14,Pune,27.45155034232635,14.16224767559876
2018-03-15,Pune,25.72503904708635,30.617992370084444
2018-03-16,Pune,22.99095885403554,77.26821964791267
2018-03-17,Pune,21.929965892790715,94.15606890879447
2018-03-18,Pune,20.821397818346167,82.66975539491784
2018-03-19,Pune,19.874371091974986,47.19562400785045
2018-03-20,Pune,23.006186660816716,49.94681498981982
2018-03-21,Pune,23.641578289728848,72.00273300239162
2018-03-22,Pune,24.7639886110045,56.01760050295509
2018-03-23,Pune,25.97302180470864,73.79321353309585
2018-03-24,Pune,22.860133688587535,19.209214482036607
2018-03-25,Pune,25.39983236776117,86.96741149760796
2018-03-26,Pune,21.184381166897865,67.62311273598598
2018-03-27,Pune,24.724223421305865,82.39502715284726
2018-03-28,Pune,21.165944937615233,48.69374620263014
2018-03-29,Pune,27.554182544886714,15.78985919386453
2018-03-30,Pune,26.03619738858262,69.11134115271793
2018-03-31,Pune,21.008346477616428,55.88179755968036
2018-04-01,Pune,24.7947102268007,24.39170336625568
2018-04-02,Pune,22.684255197039107,71.13287618466848
2018-04-03,Pune,24.870914137171184,64.00881914662646
2018-04-04,Pune,23.135306437424404,80.80898692294478
2018-04-05,Pune,21.224582623214804,27.154339353449043
2018-04-06,Pune,20.877441032514774,81.17164156901642
2018-04-07,Pune,25.749593816462422,68.06707179046033
2018-04-08,Pune,26.007358472276074,92.92601113402564
2018-04-09,Pune,23.70779636670258,40.9022594019188
2018-04-10,Pune,23.375118224655626,1.2553358324787656
2018-04-11,Pune,22.122479536418773,35.97296116881266
2018-04-12,Pune,21.53807350266696,30.606457006746236
2018-04-13,Pune,22.44615054444538,71.78437797321514
2018-04-14,Pune,21.277892675030714,98.62161226879041
2018-04-15,Pune,21.22601639751219,89.83205216639195
2018-04-16,Pune,21.911143802085107,55.70443911412652
2018-04-17,Pune,20.60535702238009,70.54473535507803
2018-04-18,Pune,24.178490763317466,10.171268114172992
2018-04-19,Pune,21.637945576613806,58.70442538927285
2018-04-20,Pune,21.49490483461215,38.49809495970232
2018-04-21,Pune,24.95982942588651,39.77122678908101
2018-04-22,Pune,25.536095989095507,96.92834595066391
2018-04-23,Pune,23.609122017787694,1.4456413213301933
2018-04-24,Pune,23.886858012296713,66.18248388727761
2018-04-25,Pune,23.64870879553743,84.0201242884077
2018-04-26,Pune,22.845137147383515,11.505816660936718
2018-04-27,Pune,23.366667816103124,67.55983314948202
2018-04-28,Pune,21.530579165383475,78.27117697598483
2018-04-29,Pune,24.2646845176523,16.532683111179168
2018-04-30,Pune,23.05355101867406,12.34052957468299
2018-05-01,Pune,22.492072235751483,9.355745941441295
2018-05-02,Pune,22.73870845973488,36.714192933617
2018-05-03,Pune,22.221704838215228,57.75523261869115
2018-05-04,Pune,21.93593270501309,53.39819438786968
2018-05-05,Pune,25.087576113214986,68.71688793754649
2018-05-06,Pune,22.877002131698937,67.95782218682294
2018-05-07,Pune,25.802480190843166,82.85130610288986
2018-05-08,Pune,24.86869194859933,64.56532797731079
2018-05-09,Pune,24.039797582250287,61.13063367776639
2018-05-10,Pune,23.637629317398833,70.63936067205519
2018-05-11,Pune,22.698423731450298,13.41710252822319
2018-05-12,Pune,19.327003292798732,76.63377611866647
2018-05-13,Pune,24.62326649230065,66.88450731346389
2018-05-14,Pune,21.783955425122628,83.1209934333764
2018-05-15,Pune,26.25539106415478,10.034116466789268
2018-05-16,Pune,23.69453969641411,82.04061887683525
2018-05-17,Pune,23.716531995823505,56.38290489572441
2018-05-18,Pune,23.971005333222873,14.052594713173772
2018-05-19,Pune,21.382527690174204,69.62903545163567
2018-05-20,Pune,22.486919666108985,74.06847985896091
2018-05-21,Pune,20.23270196399302,42.53438847508003
2018-05-22,Pune,22.60607806973344,73.62310926680784
2018-05-23,Pune,23.676263084970905,62.71733128738752
2018-05-24,Pune,23.85339690908959,46.81630284724194
2018-05-25,Pune,21.79888570837436,23.5028476762965
2018-05-26,Pune,23.554385551937436,56.02388104420059
2018-05-27,Pune,23.505602448743012,91.09365490189822
2018-05-28,Pune,21.58300411485134,42.376048577241455
2018-05-29,Pune,23.422556174115787,97.78366547959395
2018-05-30,Pune,24.739680883309685,91.93731064341965
2018-05-31,Pune,23.920290042154246,57.57174250854765
2018-06-01,Pune,21.677332323598808,73.39145515647506
2018-06-02,Pune,21.095011336669366,10.969011999194366
2018-06-03,Pune,20.479280505624217,65.12845596746988
2018-06-04,Pune,26.355072535324062,85.3422967214286
2018-06-05,Pune,24.73550724599028,52.72671950188735
2018-06-06,Pune,21.604714148223195,67.43150486827965
2018-06-07,Pune,23.316126148843914,70.58692447921038
2018-06-08,Pune,22.631151844034587,8.864697549292998
2018-06-09,Pune,19.600975310003975,60.98472261211557
2018-06-10,Pune,23.90229537819929,95.79396905743775
2018-06-11,Pune,21.141268169287038,18.545949011167785
2018-06-12,Pune,23.60947109227531,12.122363321187857
2018-06-13,Pune,21.48278949988329,76.38939102516889
2018-06-14,Pune,20.551459032839283,28.22637257526911
2018-06-15,Pune,21.84844805331444,79.39848652820766
2018-06-16,Pune,24.048434290103454,0.8795901556926777
2018-06-17,Pune,23.53286624172397,91.54446523392397
2018-06-18,Pune,21.816739085346438,86.91452400678608
2018-06-19,Pune,23.37250764436766,58.70855423200303
2018-06-20,Pune,22.79118730517458,52.62183044505729
2018-06-21,Pune,23.95024307585684,14.478023278479778
2018-06-22,Pune,23.283085643878543,81.54850136198266
2018-06-23,Pune,21.784484762480133,33.757802114774464
2018-06-24,Pune,18.701578512389617,47.711689876481614
2018-06-25,Pune,24.180493448420407,42.240956256425314
2018-06-26,Pune,21.282034981265546,67.84147678916513
2018-06-27,Pune,22.19540690465303,33.223480153397574
2018-06-28,Pune,22.940107360085598,38.70915161841057
2018-06-29,Pune,20.17723323734594,85.10026504558304
2018-06-30,Pune,18.49165151663331,98.9324778373872
2018-07-01,Pune,22.498769071293324,74.00047849587222
2018-07-02,Pune,22.357461568157404,86.73327153973422
2018-07-03,Pune,23.764609329172302,80.94937490812343
2018-07-04,Pune,23.65638059896774,89.84543645319278
2018-07-05,Pune,22.38670048507427,9.764725174790046
2018-07-06,Pune,20.375543039135934,19.925182770710204
2018-07-07,Pune,22.365366843010225,87.83832507669594
2018-07-08,Pune,24.716064645282593,20.17851876125395
2018-07-09,Pune,21.42254058359495,24.6801088633962
2018-07-10,Pune,23.080495730092377,75.99580404341762
2018-07-11,Pune,22.212458169184764,74.2710210266902
2018-07-12,Pune,23.073155213876987,19.720594609430663
2018-07-13,Pune,23.83052558658866,72.8509840654304
2018-07-14,Pune,19.25666986658014,75.7393673576071
2018-07-15,Pune,22.46018622142545,96.37925455529475
2018-07-16,Pune,21.165739015514617,67.97361304224728
2018-07-17,Pune,17.775874606400784,85.57103746020913
2018-07-18,Pune,20.493355301307968,45.10243659340693
2018-07-19,Pune,20.45102092601049,55.80967269761863
2018-07-20,Pune,24.135703127950876,27.818045421383676
2018-07-21,Pune,24.654513568583795,24.536781371324736
2018-07-22,Pune,20.87119242635607,96.20472375110698
2018-07-23,Pune,23.156713414419993,59.14085275023188
2018-07-24,Pune,22.322551129236274,22.22373192019592
2018-07-25,Pune,20.805954861734484,49.2177159120888
2018-07-26,Pune,19.88213672110202,96.55816852261225
2018-07-27,Pune,20.80883710124893,2.4282179277642757
2018-07-28,Pune,20.768553552332126,91.65509445432424
2018-07-29,Pune,20.942995822440228,62.256691748359
2018-07-30,Pune,21.042139442626713,8.264493441809728
2018-07-31,Pune,23.421893436880588,44.19082017073793
2018-08-01,Pune,22.72044167394629,37.033592124411804
2018-08-02,Pune,16.76105619901323,72.65485506687776
2018-08-03,Pune,21.59311255475628,71.49582690528761
2018-08-04,Pune,21.050563322882063,57.69772144283738
2018-08-05,Pune,22.01948384323461,66.97401630793198
2018-08-06,Pune,20.667410450478506,82.15601076909353
2018-08-07,Pune,21.937557047945262,28.344030479215863
2018-08-08,Pune,20.359146727118496,3.5378783089543786
2018-08-09,Pune,18.92165982235286,79.14978979268706
2018-08-10,Pune,20.742585439935837,3.5239338029602885
2018-08-11,Pune,22.21247521112285,29.57698613758376
2018-08-12,Pune,22.213686435223387,54.48710504026833
2018-08-13,Pune,23.42789462202915,81.57925384965486
2018-08-14,Pune,19.341953474766413,51.880170181333774
2018-08-15,Pune,22.195636064340736,70.33682664460689
2018-08-16,Pune,20.664974242377163,43.1392570467157
2018-08-17,Pune,19.82300066612728,73.07942502961554
2018-08-18,Pune,20.19277229954081,51.213926998004325
2018-08-19,Pune,20.77680755415095,79.15667432571358
2018-08-20,Pune,21.26528112972747,16.190212623897803
2018-08-21,Pune,20.77524035000547,35.27398280298942
2018-08-22,Pune,20.120763427586525,25.570470034459426
2018-08-23,Pune,19.90148094840138,29.16527371760298
2018-08-24,Pune,23.310322119498345,56.6246460818004
2018-08-25,Pune,21.458363492855455,72.13446425634292
2018-08-26,Pune,21.39123106488774,90.02876803832982
2018-08-27,Pune,19.702549254509588,6.503527039499579
2018-08-28,Pune,19.8567626874516,93.49805019189526
2018-08-29,Pune,17.559586385499216,95.44072853114322
2018-08-30,Pune,22.29490152809151,22.2644264484406
2018-08-31,Pune,19.55116880623359,93.89556097490625
2018-09-01,Pune,21.865551488349684,60.04890227178752
2018-09-02,Pune,19.611947508498968,78.47709643098268
2018-09-03,Pune,19.64837097387441,8.441531010637771
2018-09-04,Pune,19.152758207037742,63.64314914220456
2018-09-05,Pune,21.45683101665559,90.02064049207898
2018-09-06,Pune,19.968265261436038,96.07707510777786
2018-09-07,Pune,20.445343089458525,9.26483829289002
2018-09-08,Pune,23.377897259926392,8.878962681569892
2018-09-09,Pune,20.1553387108762,70.21804087385377
2018-09-10,Pune,20.06936078116837,78.14517565259334
2018-09-11,Pune,16.97935279348441,17.144423519906493
2018-09-12,Pune,18.97754175329202,12.353256482588225
2018-09-13,Pune,19.609144677428468,69.06287428147647
2018-09-14,Pune,21.30627973837296,76.12666100964249
2018-09-15,Pune,19.913275385316364,9.458473383811395
2018-09-16,Pune,19.269276348767175,34.9007352357327
2018-09-17,Pune,21.81539262432942,64.06244999043247
2018-09-18,Pune,22.930496173839327,80.11405633764805
2018-09-19,Pune,19.401728357109473,29.875258684355245
2018-09-20,Pune,19.523540291675936,77.04573949391273
2018-09-21,Pune,19.415622400501086,83.74346795020936
2018-09-22,Pune,19.909571456145503,68.37508667580778
2018-09-23,Pune,16.897351852847894,11.79859896709672
2018-09-24,Pune,19.923317099580604,68.22541116156597
2018-09-25,Pune,19.02455083971382,7.845591183387701
2018-09-26,Pune,19.810249999100915,53.32502420701973
2018-09-27,Pune,18.80473099697852,31.822795651062464
2018-09-28,Pune,18.397772341397843,72.97850497988317
2018-09-29,Pune,21.6676377027937,67.52942717040557
2018-09-30,Pune,18.244281565179612,28.511155453448744
2018-10-01,Pune,16.05516918300753,80.98734772459952
2018-10-02,Pune,18.989646153595434,78.56658238171154
2018-10-03,Pune,22.59479718433161,43.29727596996258
2018-10-04,Pune,16.77763272934382,48.58478579522851
2018-10-05,Pune,16.63180033892641,1.754369060694183
2018-10-06,Pune,21.737505495128936,96.595388631845
2018-10-07,Pune,22.314104477075432,5.290741162790791
2018-10-08,Pune,22.701387083032937,45.8294551174536
2018-10-09,Pune,20.224658706321748,98.80893092877601
2018-10-10,Pune,14.715292864548221,14.16604033328558
2018-10-11,Pune,19.717580809350917,3.47913002495821
2018-10-12,Pune,21.147216047250676,10.359828296867256
2018-10-13,Pune,17.643752212888575,77.06669681292144
2018-10-14,Pune,19.822229159901497,18.558936109599845
2018-10-15,Pune,18.805648523207143,93.1102686282674
2018-10-16,Pune,15.55412924573786,35.949311362616854
2018-10-17,Pune,20.216871202776947,94.35291193366072
2018-10-18,Pune,17.785913885491937,60.69961704964503
2018-10-19,Pune,16.887079966773943,32.48857290800947
2018-10-20,Pune,15.722106735351625,95.66797351392249
2018-10-21,Pune,20.4662579276217,5.375057774719338
2018-10-22,Pune,15.326148762380573,40.35843921534449
2018-10-23,Pune,20.77272869771177,42.23909487181865
2018-10-24,Pune,23.144707106958556,83.55902577508269
2018-10-25,Pune,20.943743819830775,50.30463720523593
2018-10-26,Pune,16.519455866536124,23.756597429813464
2018-10-27,Pune,18.86672880407597,91.32260197218454
2018-10-28,Pune,18.705907104086204,72.13501603160752
2018-10-29,Pune,23.534512711626718,21.27751487991192
2018-10-30,Pune,20.30713185224419,44.75199157126865
2018-10-31,Pune,21.057278030779134,31.586080073837252
2018-11-01,Pune,18.1441005615863,40.55477701502445
2018-11-02,Pune,16.252988750948578,89.00909992484465
2018-11-03,Pune,22.135041847756945,72.58551603862406
2018-11-04,Pune,20.842056575820326,84.05986063038125
2018-11-05,Pune,17.99052857923201,7.123488340985695
2018-11-06,Pune,21.7246031327193,89.93423578604722
2018-11-07,Pune,20.182841931736213,82.7781577355835
2018-11-08,Pune,18.185610514098716,30.768355431633065
2018-11-09,Pune,21.83689333206987,63.96160017157726
2018-11-10,Pune,17.328396192552514,31.4770574129591
2018-11-11,Pune,20.65374789188434,39.432608930233656
2018-11-12,Pune,19.083142137103685,88.00917634743098
2018-11-13,Pune,17.71078946256843,31.35067467056961
2018-11-14,Pune,17.158569231418905,12.201425432877166
2018-11-15,Pune,19.22189715785014,47.709072100253636
2018-11-16,Pune,20.00122719322134,12.263077582348036
2018-11-17,Pune,16.58258291416933,58.526299486954954
2018-11-18,Pune,18.54380071840519,34.90847321722864
2018-11-19,Pune,17.231866330068435,44.83978828491107
2018-11-20,Pune,18.111486933888838,90.91181004134529
2018-11-21,Pune,17.2282259446992,42.67217161229784
2018-11-22,Pune,21.639642796597116,10.71515537398554
2018-11-23,Pune,17.792927509849484,30.261452245307964
2018-11-24,Pune,15.389610620529016,74.08625569608131
2018-11-25,Pune,18.260135196170484,5.3100383238466105
2018-11-26,Pune,20.39715123860552,85.2098750669572
2018-11-27,Pune,17.804668894386605,62.41847279879127
2018-11-28,Pune,17.33387629958348,93.09274698660913
2018-11-29,Pune,16.402345683488004,62.18706033310585
2018-11-30,Pune,19.117884369677373,57.29203651545311
2018-12-01,Pune,19.627182495594408,80.05119547234999
2018-12-02,Pune,16.94614652656318,36.469938096722196
2018-12-03,Pune,16.847839286067916,33.79988329586093
2018-12-04,Pune,16.781579358354918,85.60900903950022
2018-12-05,Pune,18.89495354269997,58.451307133051024
2018-12-06,Pune,19.531653865555814,59.562656204672194
2018-12-07,Pune,19.71086660229965,82.96374273468146
2018-12-08,Pune,17.87245999596359,66.40452619700396
2018-12-09,Pune,18.03491175261491,60.98547036683238
2018-12-10,Pune,17.34399866959196,53.91345876420499
2018-12-11,Pune,20.019919287413597,32.179261551897284
2018-12-12,Pune,18.460561032639212,76.83924796129297
2018-12-13,Pune,15.95628994595815,80.32955349337611
2018-12-14,Pune,15.935382132334942,80.41450027325115
2018-12-15,Pune,19.804147575355245,35.55562413847617
2018-12-16,Pune,18.66511755228876,98.94460786639269
2018-12-17,Pune,19.946578373105535,13.75806228461819
2018-12-18,Pune,17.51126718243823,27.96150670805355
2018-12-19,Pune,18.347166291837198,60.18875183871659
2018-12-20,Pune,20.53220119027894,81.09572836005826
2018-12-21,Pune,17.140061202440595,35.55892169279711
2018-12-22,Pune,15.964572913003543,15.644343512711934
2018-12-23,Pune,16.732543447820724,6.186859061428207
2018-12-24,Pune,16.444000025173676,7.578161459432586
2018-12-25,Pune,17.1441454595249,61.065984291258346
2018-12-26,Pune,18.203401132358387,81.14609958047504
2018-12-27,Pune,18.902988457284284,3.8828871798033626
2018-12-28,Pune,17.84680690298618,32.313914608700536
2018-12-29,Pune,20.172061564310077,27.974314215671846
2018-12-30,Pune,19.098753202604346,36.00757092595601
2018-12-31,Pune,22.466145720397257,14.31910529731436
2019-01-01,Pune,20.76636356268492,61.51569403538302
2019-01-02,Pune,15.47688307358644,93.20250502048178
2019-01-03,Pune,18.546744579136508,56.70797792917451
2019-01-04,Pune,17.791009144058506,29.70201599442953
2019-01-05,Pune,16.64034942066454,6.495442889052372
2019-01-06,Pune,15.580026335202945,24.662910340673207
2019-01-07,Pune,19.78477242199442,69.43045012937131
2019-01-08,Pune,18.963768424759383,28.618804832372525
2019-01-09,Pune,16.84284919125705,12.880242633995309
2019-01-10,Pune,18.466007372411887,67.18496303886239
